,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
77014,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL S10,50,R$/l,3.2230000000000003,0.071,3.04,3.329,0.309,0.022,2.914,0.076,2.7913,3.0258,0.026
77015,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL S10,41,R$/l,3.053,0.084,2.85,3.149,0.326,0.0279999999999999,2.727,0.067,2.505,2.7974,0.025
77016,2015-09-13,2015-09-19,SUDESTE,MINAS GERAIS,ÓLEO DIESEL S10,102,R$/l,2.969,0.084,2.659,3.249,0.281,0.0279999999999999,2.688,0.077,2.54,2.854,0.029
77017,2015-09-13,2015-09-19,NORTE,PARA,ÓLEO DIESEL S10,27,R$/l,3.0660000000000003,0.113,2.88,3.34,0.306,0.037,2.76,0.05,2.6889,2.8337,0.018
77018,2015-09-13,2015-09-19,NORDESTE,PARAIBA,ÓLEO DIESEL S10,26,R$/l,2.899,0.089,2.78,3.099,0.254,0.031,2.645,0.027,2.6041,2.6963,0.01
77019,2015-09-13,2015-09-19,SUL,PARANA,ÓLEO DIESEL S10,108,R$/l,2.84,0.09,2.599,3.079,0.292,0.032,2.548,0.067,2.425,2.763,0.026
77020,2015-09-13,2015-09-19,NORDESTE,PERNAMBUCO,ÓLEO DIESEL S10,68,R$/l,2.833,0.089,2.659,3.05,0.319,0.031,2.514,0.092,2.256,2.7868,0.037
77021,2015-09-13,2015-09-19,NORDESTE,PIAUI,ÓLEO DIESEL S10,36,R$/l,2.999,0.07,2.899,3.19,0.33,0.023,2.669,0.038,2.6247,2.6913,0.014
77022,2015-09-13,2015-09-19,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL S10,117,R$/l,2.96,0.11,2.679,3.429,0.351,0.037,2.609,0.061,2.4617,2.7631,0.023
77023,2015-09-13,2015-09-19,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL S10,23,R$/l,3.042,0.043,2.97,3.099,0.239,0.0139999999999999,2.803,0.091,2.7385,2.8677,0.032
77024,2015-09-13,2015-09-19,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL S10,69,R$/l,2.978,0.095,2.74,3.169,0.395,0.032,2.583,0.074,2.4667,2.83,0.029
77025,2015-09-13,2015-09-19,NORTE,RONDONIA,ÓLEO DIESEL S10,14,R$/l,3.178,0.038,3.12,3.25,0.398,0.012,2.78,0,2.78,2.78,0
77026,2015-09-13,2015-09-19,NORTE,RORAIMA,ÓLEO DIESEL S10,7,R$/l,3.167,0.043,3.1,3.21,0.414,0.0139999999999999,2.753,0.036,2.7166,2.8224,0.013
77027,2015-09-13,2015-09-19,SUL,SANTA CATARINA,ÓLEO DIESEL S10,79,R$/l,2.902,0.081,2.659,3.099,0.321,0.0279999999999999,2.581,0.091,2.4673,2.7038,0.035
77028,2015-09-13,2015-09-19,SUDESTE,SAO PAULO,ÓLEO DIESEL S10,430,R$/l,2.874,0.091,2.599,3.199,0.298,0.032,2.576,0.063,2.414,2.754,0.024
77029,2015-09-13,2015-09-19,NORDESTE,SERGIPE,ÓLEO DIESEL S10,22,R$/l,3.028,0.093,2.829,3.199,0.348,0.031,2.68,0.049,2.5918,2.7653,0.018
77030,2015-09-13,2015-09-19,NORTE,TOCANTINS,ÓLEO DIESEL S10,11,R$/l,3.017,0.046,2.95,3.099,0.382,0.015,2.635,0.036,2.6098,2.6608,0.014
77031,2015-09-13,2015-09-19,NORTE,ACRE,GASOLINA COMUM,31,R$/l,3.805,0.153,3.64,4.1,0.615,0.04,3.19,0.114,2.9879,3.3949,0.036
77032,2015-09-13,2015-09-19,NORDESTE,ALAGOAS,GASOLINA COMUM,29,R$/l,3.35,0.093,3.079,3.499,0.507,0.0279999999999999,2.843,0.034,2.78,2.9048,0.012
77033,2015-09-13,2015-09-19,NORTE,AMAPA,GASOLINA COMUM,15,R$/l,3.258,0.087,3.15,3.39,0.301,0.027,2.957,0.021,2.9497,3.0014,0.007
77034,2015-09-13,2015-09-19,NORTE,AMAZONAS,GASOLINA COMUM,43,R$/l,3.59,0.174,3.45,3.99,0.576,0.048,3.014,0.069,2.83,3.0936,0.023
77035,2015-09-13,2015-09-19,NORDESTE,BAHIA,GASOLINA COMUM,189,R$/l,3.495,0.096,3.19,3.89,0.613,0.027,2.882,0.075,2.7625,3.0782,0.026
77036,2015-09-13,2015-09-19,NORDESTE,CEARA,GASOLINA COMUM,106,R$/l,3.377,0.062,3.32,3.58,0.447,0.018,2.93,0.026,2.903,2.9891,0.009
77037,2015-09-13,2015-09-19,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,34,R$/l,3.498,0.011,3.48,3.53,0.402,0.003,3.096,0.003,3.0921,3.0997,0.001
77038,2015-09-13,2015-09-19,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,53,R$/l,3.395,0.086,3.35,3.69,0.49,0.025,2.905,0.058,2.8539,3.1139,0.02
77039,2015-09-13,2015-09-19,CENTRO OESTE,GOIAS,GASOLINA COMUM,86,R$/l,3.3510000000000004,0.149,2.999,3.54,0.417,0.044,2.934,0.044,2.833,2.996,0.015
77040,2015-09-13,2015-09-19,NORDESTE,MARANHAO,GASOLINA COMUM,55,R$/l,3.178,0.1369999999999999,2.999,3.499,0.317,0.043,2.861,0.058,2.804,2.9889,0.02
77041,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,95,R$/l,3.294,0.095,3.09,3.51,0.407,0.0289999999999999,2.887,0.04,2.81,2.951,0.014
77042,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,53,R$/l,3.194,0.214,2.939,3.599,0.361,0.067,2.833,0.06,2.722,2.98,0.021
77043,2015-09-13,2015-09-19,SUDESTE,MINAS GERAIS,GASOLINA COMUM,233,R$/l,3.235,0.159,3.029,3.699,0.275,0.049,2.96,0.058,2.627,3.0662,0.02
77044,2015-09-13,2015-09-19,NORTE,PARA,GASOLINA COMUM,27,R$/l,3.442,0.185,3.28,4.15,0.419,0.054,3.023,0.053,2.9137,3.13,0.018
77045,2015-09-13,2015-09-19,NORDESTE,PARAIBA,GASOLINA COMUM,38,R$/l,3.1660000000000004,0.162,2.99,3.499,0.327,0.051,2.839,0.059,2.733,2.943,0.021
77046,2015-09-13,2015-09-19,SUL,PARANA,GASOLINA COMUM,148,R$/l,3.227,0.106,2.999,3.399,0.349,0.033,2.878,0.062,2.765,3.0097,0.022
77047,2015-09-13,2015-09-19,NORDESTE,PERNAMBUCO,GASOLINA COMUM,85,R$/l,3.44,0.181,2.979,3.78,0.575,0.053,2.865,0.085,2.765,3.1528,0.03
77048,2015-09-13,2015-09-19,NORDESTE,PIAUI,GASOLINA COMUM,42,R$/l,3.1860000000000004,0.128,3.02,3.44,0.377,0.04,2.809,0.03,2.743,2.8214,0.011
77049,2015-09-13,2015-09-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,220,R$/l,3.482,0.131,3.19,3.869,0.485,0.038,2.997,0.101,2.8,3.2092,0.034
77050,2015-09-13,2015-09-19,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,37,R$/l,3.327,0.031,3.24,3.38,0.362,0.009,2.965,0.04,2.9169,3.0269,0.013
77051,2015-09-13,2015-09-19,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,129,R$/l,3.315,0.13,2.897,3.599,0.459,0.039,2.856,0.072,2.69,3.0384,0.025
77052,2015-09-13,2015-09-19,NORTE,RONDONIA,GASOLINA COMUM,32,R$/l,3.505,0.059,3.399,3.659,0.527,0.017,2.978,0.05,2.9076,2.9985,0.017
77053,2015-09-13,2015-09-19,NORTE,RORAIMA,GASOLINA COMUM,9,R$/l,3.523,0.03,3.49,3.56,0.52,0.009,3.003,0.076,2.93,3.1462,0.025
77054,2015-09-13,2015-09-19,SUL,SANTA CATARINA,GASOLINA COMUM,104,R$/l,3.162,0.107,2.939,3.399,0.373,0.034,2.789,0.065,2.6709,2.9148,0.023
77055,2015-09-13,2015-09-19,SUDESTE,SAO PAULO,GASOLINA COMUM,767,R$/l,3.074,0.143,2.749,3.799,0.383,0.047,2.691,0.076,2.495,2.8811,0.028
77056,2015-09-13,2015-09-19,NORDESTE,SERGIPE,GASOLINA COMUM,24,R$/l,3.321,0.075,3.24,3.539,0.403,0.023,2.918,0.021,2.8856,2.9595,0.007
77057,2015-09-13,2015-09-19,NORTE,TOCANTINS,GASOLINA COMUM,16,R$/l,3.5460000000000003,0.079,3.389,3.599,0.593,0.022,2.953,0.054,2.8198,2.9689,0.018
77058,2015-09-13,2015-09-19,NORTE,ACRE,GLP,43,R$/13Kg,58.409,4.071000000000001,53.0,72.0,9.481,0.07,48.928,0.412,48.12,49.13,0.008
77059,2015-09-13,2015-09-19,NORDESTE,ALAGOAS,GLP,19,R$/13Kg,51.675,4.206,45.0,55.0,-,0.081,-,-,-,-,-
77060,2015-09-13,2015-09-19,NORTE,AMAPA,GLP,19,R$/13Kg,67.78,3.25,55.0,69.0,-,0.048,-,-,-,-,-
77061,2015-09-13,2015-09-19,NORTE,AMAZONAS,GLP,76,R$/13Kg,50.096,2.781,47.0,60.0,8.049,0.0559999999999999,42.047,1.213,37.95,42.47,0.029
77062,2015-09-13,2015-09-19,NORDESTE,BAHIA,GLP,140,R$/13Kg,49.549,4.388999999999999,40.0,59.0,15.951,0.089,33.598,3.629,24.6,40,0.108
77063,2015-09-13,2015-09-19,NORDESTE,CEARA,GLP,115,R$/13Kg,58.578,2.963,52.0,65.0,-,0.051,-,-,-,-,-
77064,2015-09-13,2015-09-19,CENTRO OESTE,DISTRITO FEDERAL,GLP,71,R$/13Kg,56.521,4.259,48.0,65.0,9.769,0.075,46.752,0.707,45.5,47.9,0.015
77065,2015-09-13,2015-09-19,SUDESTE,ESPIRITO SANTO,GLP,68,R$/13Kg,54.95,3.853,45.0,60.0,20.195,0.07,34.755,2.561,30.39,38.91,0.074
77066,2015-09-13,2015-09-19,CENTRO OESTE,GOIAS,GLP,132,R$/13Kg,54.826,3.205,45.9,60.0,10.922,0.0579999999999999,43.904,1.278,42.2,46.9,0.029
77067,2015-09-13,2015-09-19,NORDESTE,MARANHAO,GLP,68,R$/13Kg,53.755,6.397,45.0,65.0,18.7,0.119,35.055,0.835,33.2,36,0.024
77068,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO,GLP,96,R$/13Kg,68.391,6.355,52.0,75.0,21.391,0.093,47,0,47,47,0
77069,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO DO SUL,GLP,129,R$/13Kg,60.516000000000005,3.479,50.0,69.0,11.017,0.057,49.499,1.636,40.16,51.25,0.033
77070,2015-09-13,2015-09-19,SUDESTE,MINAS GERAIS,GLP,223,R$/13Kg,58.376000000000005,5.707000000000001,39.0,70.0,19.867,0.098,38.509,6.19,30,49.7,0.161
77071,2015-09-13,2015-09-19,NORTE,PARA,GLP,81,R$/13Kg,58.01,4.176,45.0,68.0,21.457,0.072,36.553,0.499,36,37,0.014
77072,2015-09-13,2015-09-19,NORDESTE,PARAIBA,GLP,60,R$/13Kg,45.233,4.689,39.0,55.0,14.373,0.104,30.86,4.718,26.06,42,0.153
77073,2015-09-13,2015-09-19,SUL,PARANA,GLP,276,R$/13Kg,56.411,6.747000000000001,42.0,70.0,17.629,0.12,38.782,4.288,29.05,48.5,0.111
77074,2015-09-13,2015-09-19,NORDESTE,PERNAMBUCO,GLP,108,R$/13Kg,51.731,3.417,45.0,60.0,18.888,0.066,32.843,5.569,25,41,0.17
77075,2015-09-13,2015-09-19,NORDESTE,PIAUI,GLP,48,R$/13Kg,51.458,1.883,50.0,55.0,-,0.037,-,-,-,-,-
77076,2015-09-13,2015-09-19,SUDESTE,RIO DE JANEIRO,GLP,184,R$/13Kg,51.18899999999999,6.7620000000000005,38.0,70.0,20.967,0.132,30.222,5.289,22.74,42.72,0.175
77077,2015-09-13,2015-09-19,NORDESTE,RIO GRANDE DO NORTE,GLP,41,R$/13Kg,54.285,2.022,50.0,58.0,-,0.037,-,-,-,-,-
77078,2015-09-13,2015-09-19,SUL,RIO GRANDE DO SUL,GLP,196,R$/13Kg,53.226000000000006,4.631,38.0,68.0,19.479,0.087,33.747,6.044,20.2199,48,0.179
77079,2015-09-13,2015-09-19,NORTE,RONDONIA,GLP,59,R$/13Kg,56.92,2.692,52.0,65.0,10.511,0.047,46.409,0.151,46.2,46.6,0.003
77080,2015-09-13,2015-09-19,NORTE,RORAIMA,GLP,24,R$/13Kg,57.646,1.671,55.0,62.0,9.156,0.0289999999999999,48.49,0,48.49,48.49,0
77081,2015-09-13,2015-09-19,SUL,SANTA CATARINA,GLP,37,R$/13Kg,51.242,5.435,43.0,60.0,13.587,0.106,37.655,4.814,35.1,44.5,0.128
77082,2015-09-13,2015-09-19,SUDESTE,SAO PAULO,GLP,607,R$/13Kg,52.036,5.617000000000001,39.9,68.0,18.315,0.108,33.721,4.786,25.03,50,0.142
77083,2015-09-13,2015-09-19,NORDESTE,SERGIPE,GLP,22,R$/13Kg,46.847,3.888,40.0,55.0,-,0.083,-,-,-,-,-
77084,2015-09-13,2015-09-19,NORTE,TOCANTINS,GLP,58,R$/13Kg,70.467,4.101,60.0,75.0,12.042,0.0579999999999999,58.425,0.089,58.3,58.5,0.002
77085,2015-09-13,2015-09-19,NORDESTE,ALAGOAS,GNV,1,R$/m3,2.29,0.0,2.29,2.29,-,0.0,-,-,-,-,-
77086,2015-09-13,2015-09-19,NORDESTE,BAHIA,GNV,12,R$/m3,2.322,0.129,1.99,2.44,0.881,0.0559999999999999,1.441,0.13,1.3382,1.6842,0.09
77087,2015-09-13,2015-09-19,NORDESTE,CEARA,GNV,9,R$/m3,2.301,0.05,2.17,2.329,-,0.022,-,-,-,-,-
77088,2015-09-13,2015-09-19,SUDESTE,ESPIRITO SANTO,GNV,3,R$/m3,1.928,0.0579999999999999,1.89,1.99,-,0.03,-,-,-,-,-
77089,2015-09-13,2015-09-19,CENTRO OESTE,GOIAS,GNV,2,R$/m3,2.793,0.006,2.79,2.799,-,0.002,-,-,-,-,-
77090,2015-09-13,2015-09-19,NORDESTE,MARANHAO,GNV,1,R$/m3,2.899,0.0,2.899,2.899,-,0.0,-,-,-,-,-
77091,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO,GNV,3,R$/m3,2.45,0.045,2.36,2.45,0.448,0.018,2.002,0,2.0015,2.0015,0
77092,2015-09-13,2015-09-19,CENTRO OESTE,MATO GROSSO DO SUL,GNV,3,R$/m3,2.166,0.104,1.999,2.1790000000000003,0.579,0.048,1.587,0,1.5873,1.5873,0
77093,2015-09-13,2015-09-19,SUDESTE,MINAS GERAIS,GNV,3,R$/m3,2.596,0.005,2.59,2.599,-,0.002,-,-,-,-,-
77094,2015-09-13,2015-09-19,NORDESTE,PARAIBA,GNV,5,R$/m3,2.337,0.055,2.3,2.4,0.474,0.024,1.863,0,1.8634,1.8634,0
77095,2015-09-13,2015-09-19,SUL,PARANA,GNV,3,R$/m3,2.196,0.095,2.099,2.289,-,0.043,-,-,-,-,-
77096,2015-09-13,2015-09-19,NORDESTE,PERNAMBUCO,GNV,9,R$/m3,2.222,0.1889999999999999,2.18,2.63,-,0.085,-,-,-,-,-
77097,2015-09-13,2015-09-19,SUDESTE,RIO DE JANEIRO,GNV,60,R$/m3,2.017,0.162,1.599,2.299,0.558,0.08,1.459,0.105,1.3612,1.6779,0.072
77098,2015-09-13,2015-09-19,NORDESTE,RIO GRANDE DO NORTE,GNV,8,R$/m3,2.139,0.044,2.069,2.19,0.53,0.021,1.609,0,1.6087,1.6087,0
77099,2015-09-13,2015-09-19,SUL,RIO GRANDE DO SUL,GNV,13,R$/m3,2.382,0.07,2.21,2.49,0.649,0.0289999999999999,1.733,0.009,1.7127,1.7384,0.005
77100,2015-09-13,2015-09-19,SUL,SANTA CATARINA,GNV,15,R$/m3,2.232,0.196,2.099,2.919,0.435,0.088,1.797,0.029,1.7807,1.8224,0.016
77101,2015-09-13,2015-09-19,SUDESTE,SAO PAULO,GNV,28,R$/m3,1.986,0.13,1.849,2.519,0.322,0.065,1.664,0.22,1.2822,2.0672,0.132
77102,2015-09-13,2015-09-19,NORDESTE,SERGIPE,GNV,6,R$/m3,2.121,0.079,2.049,2.199,-,0.037,-,-,-,-,-
77103,2015-09-20,2015-09-26,NORTE,ACRE,ETANOL HIDRATADO,19,R$/l,3.014,0.132,2.9,3.4,0.75,0.044,2.264,0.192,1.9364,2.5368,0.085
77104,2015-09-20,2015-09-26,NORDESTE,ALAGOAS,ETANOL HIDRATADO,35,R$/l,2.629,0.109,2.4,2.879,0.306,0.0409999999999999,2.323,0.067,2.2034,2.4291,0.029
77105,2015-09-20,2015-09-26,NORTE,AMAPA,ETANOL HIDRATADO,2,R$/l,2.695,0.29,2.49,2.9,-,0.108,-,-,-,-,-
77106,2015-09-20,2015-09-26,NORTE,AMAZONAS,ETANOL HIDRATADO,33,R$/l,2.724,0.256,2.69,3.61,0.333,0.094,2.391,0.065,2.21,2.542,0.027
77107,2015-09-20,2015-09-26,NORDESTE,BAHIA,ETANOL HIDRATADO,220,R$/l,2.489,0.1169999999999999,2.16,2.699,0.472,0.047,2.017,0.111,1.6348,2.308,0.055
77108,2015-09-20,2015-09-26,NORDESTE,CEARA,ETANOL HIDRATADO,132,R$/l,2.619,0.0559999999999999,2.52,2.769,0.328,0.021,2.291,0.018,2.25,2.3159,0.008
77109,2015-09-20,2015-09-26,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,34,R$/l,2.6710000000000003,0.0279999999999999,2.57,2.699,0.491,0.01,2.18,0.05,2.0853,2.2466,0.023
77110,2015-09-20,2015-09-26,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,66,R$/l,2.736,0.151,2.3,2.95,0.434,0.055,2.302,0.116,2.07,2.5124,0.05
77111,2015-09-20,2015-09-26,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,149,R$/l,2.039,0.149,1.77,2.47,0.296,0.073,1.743,0.075,1.7002,1.9282,0.043
77112,2015-09-20,2015-09-26,NORDESTE,MARANHAO,ETANOL HIDRATADO,34,R$/l,2.638,0.113,2.399,2.919,0.454,0.043,2.184,0.131,2.112,2.4708,0.06
77113,2015-09-20,2015-09-26,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,107,R$/l,1.893,0.119,1.69,2.199,0.287,0.063,1.606,0.049,1.5,1.74,0.031
77114,2015-09-20,2015-09-26,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,59,R$/l,2.205,0.207,1.948,2.62,0.325,0.094,1.88,0.08,1.7632,2.0463,0.043
77115,2015-09-20,2015-09-26,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,274,R$/l,2.048,0.178,1.819,2.629,0.278,0.087,1.77,0.118,1.5273,2.0385,0.067
77116,2015-09-20,2015-09-26,NORTE,PARA,ETANOL HIDRATADO,17,R$/l,2.863,0.14,2.709,3.27,0.445,0.049,2.418,0.093,2.31,2.5904,0.038
77117,2015-09-20,2015-09-26,NORDESTE,PARAIBA,ETANOL HIDRATADO,38,R$/l,2.406,0.118,2.29,2.709,0.239,0.049,2.167,0.047,2.0459,2.2714,0.022
77118,2015-09-20,2015-09-26,SUL,PARANA,ETANOL HIDRATADO,194,R$/l,2.146,0.103,1.859,2.39,0.312,0.048,1.834,0.085,1.4956,1.959,0.046
77119,2015-09-20,2015-09-26,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,81,R$/l,2.449,0.154,2.269,2.8,0.278,0.063,2.171,0.066,2.0058,2.3168,0.03
77120,2015-09-20,2015-09-26,NORDESTE,PIAUI,ETANOL HIDRATADO,31,R$/l,2.6260000000000003,0.146,2.499,2.92,0.386,0.0559999999999999,2.24,0.048,2.1947,2.2907,0.021
77121,2015-09-20,2015-09-26,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,259,R$/l,2.603,0.1939999999999999,2.185,3.099,0.495,0.075,2.108,0.137,1.8294,2.4481,0.065
77122,2015-09-20,2015-09-26,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,42,R$/l,2.653,0.062,2.49,2.765,0.43,0.023,2.223,0,2.2234,2.2234,0
77123,2015-09-20,2015-09-26,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,117,R$/l,2.489,0.159,2.199,2.899,0.415,0.064,2.074,0.154,1.7117,2.6678,0.074
77124,2015-09-20,2015-09-26,NORTE,RONDONIA,ETANOL HIDRATADO,28,R$/l,2.748,0.1119999999999999,2.49,2.939,0.484,0.0409999999999999,2.264,0.004,2.2597,2.2682,0.002
77125,2015-09-20,2015-09-26,NORTE,RORAIMA,ETANOL HIDRATADO,3,R$/l,3.03,0.035,2.99,3.05,0.584,0.012,2.446,0.037,2.4239,2.4887,0.015
77126,2015-09-20,2015-09-26,SUL,SANTA CATARINA,ETANOL HIDRATADO,140,R$/l,2.448,0.12,2.22,2.798,0.323,0.049,2.125,0.08,1.9937,2.2768,0.038
77127,2015-09-20,2015-09-26,SUDESTE,SAO PAULO,ETANOL HIDRATADO,861,R$/l,1.963,0.14,1.579,2.999,0.306,0.071,1.657,0.087,1.3345,1.91,0.053
77128,2015-09-20,2015-09-26,NORDESTE,SERGIPE,ETANOL HIDRATADO,24,R$/l,2.675,0.1,2.45,2.799,0.479,0.037,2.196,0.108,2.0276,2.3413,0.049
77129,2015-09-20,2015-09-26,NORTE,TOCANTINS,ETANOL HIDRATADO,24,R$/l,2.607,0.135,2.359,2.799,0.505,0.052,2.102,0.203,1.7606,2.1764,0.097
77130,2015-09-20,2015-09-26,NORTE,ACRE,ÓLEO DIESEL,31,R$/l,3.339,0.14,3.19,3.64,0.443,0.042,2.896,0.084,2.7735,3.1104,0.029
77131,2015-09-20,2015-09-26,NORDESTE,ALAGOAS,ÓLEO DIESEL,24,R$/l,2.827,0.063,2.68,2.949,0.32,0.022,2.507,0.047,2.4734,2.5913,0.019
77132,2015-09-20,2015-09-26,NORTE,AMAPA,ÓLEO DIESEL,20,R$/l,2.958,0.085,2.8,3.08,0.158,0.0289999999999999,2.8,0.033,2.7651,2.8459,0.012
77133,2015-09-20,2015-09-26,NORTE,AMAZONAS,ÓLEO DIESEL,41,R$/l,2.962,0.195,2.89,3.4,0.298,0.066,2.664,0.049,2.535,2.765,0.018
77134,2015-09-20,2015-09-26,NORDESTE,BAHIA,ÓLEO DIESEL,148,R$/l,2.7460000000000004,0.1,2.54,3.099,0.278,0.036,2.468,0.055,2.39,2.6014,0.022
77135,2015-09-20,2015-09-26,NORDESTE,CEARA,ÓLEO DIESEL,38,R$/l,2.895,0.051,2.79,2.99,0.346,0.018,2.549,0.028,2.506,2.573,0.011
77136,2015-09-20,2015-09-26,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,27,R$/l,2.89,0.006,2.87,2.9,0.357,0.002,2.533,0.039,2.4907,2.6113,0.015
77137,2015-09-20,2015-09-26,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,62,R$/l,2.789,0.119,2.62,3.08,0.295,0.043,2.494,0.053,2.3971,2.591,0.021
77138,2015-09-20,2015-09-26,CENTRO OESTE,GOIAS,ÓLEO DIESEL,122,R$/l,2.839,0.098,2.669,3.11,0.212,0.035,2.627,0.034,2.5433,2.705,0.013
77139,2015-09-20,2015-09-26,NORDESTE,MARANHAO,ÓLEO DIESEL,38,R$/l,2.761,0.109,2.599,2.99,0.189,0.039,2.572,0.068,2.459,2.6541,0.026
77140,2015-09-20,2015-09-26,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,67,R$/l,3.071,0.094,2.89,3.339,0.303,0.031,2.768,0.064,2.6406,2.89,0.023
77141,2015-09-20,2015-09-26,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,44,R$/l,2.925,0.0969999999999999,2.65,3.099,0.325,0.033,2.6,0.052,2.4811,2.6803,0.02
77142,2015-09-20,2015-09-26,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,202,R$/l,2.813,0.085,2.619,3.209,0.221,0.03,2.592,0.052,2.4605,2.675,0.02
77143,2015-09-20,2015-09-26,NORTE,PARA,ÓLEO DIESEL,22,R$/l,3.004,0.069,2.85,3.1,0.289,0.023,2.715,0.068,2.6085,2.826,0.025
77144,2015-09-20,2015-09-26,NORDESTE,PARAIBA,ÓLEO DIESEL,30,R$/l,2.766,0.068,2.599,2.919,0.255,0.025,2.511,0.034,2.434,2.5703,0.014
77145,2015-09-20,2015-09-26,SUL,PARANA,ÓLEO DIESEL,103,R$/l,2.736,0.085,2.499,2.93,0.294,0.031,2.442,0.055,2.365,2.5816,0.023
77146,2015-09-20,2015-09-26,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,27,R$/l,2.821,0.079,2.65,2.9,0.264,0.0279999999999999,2.557,0.07,2.47,2.6837,0.027
77147,2015-09-20,2015-09-26,NORDESTE,PIAUI,ÓLEO DIESEL,31,R$/l,2.8710000000000004,0.049,2.78,2.92,0.27,0.017,2.601,0.015,2.5718,2.6177,0.006
77148,2015-09-20,2015-09-26,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,159,R$/l,2.804,0.11,2.599,3.198,0.306,0.039,2.498,0.062,2.3817,2.633,0.025
77149,2015-09-20,2015-09-26,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,43,R$/l,2.786,0.054,2.61,2.91,0.212,0.019,2.574,0.054,2.513,2.6789,0.021
77150,2015-09-20,2015-09-26,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,80,R$/l,2.765,0.122,2.51,2.999,0.397,0.044,2.368,0.056,2.299,2.5125,0.024
77151,2015-09-20,2015-09-26,NORTE,RONDONIA,ÓLEO DIESEL,41,R$/l,3.088,0.062,2.899,3.15,0.342,0.02,2.746,0.04,2.6589,2.7985,0.015
77152,2015-09-20,2015-09-26,NORTE,RORAIMA,ÓLEO DIESEL,9,R$/l,3.084,0.038,3.02,3.12,0.407,0.012,2.677,0.086,2.6,2.8224,0.032
77153,2015-09-20,2015-09-26,SUL,SANTA CATARINA,ÓLEO DIESEL,73,R$/l,2.7880000000000003,0.092,2.549,2.959,0.29,0.033,2.498,0.094,2.391,2.68,0.038
77154,2015-09-20,2015-09-26,SUDESTE,SAO PAULO,ÓLEO DIESEL,425,R$/l,2.733,0.088,2.51,2.999,0.279,0.032,2.454,0.063,2.31,2.6591,0.026
77155,2015-09-20,2015-09-26,NORDESTE,SERGIPE,ÓLEO DIESEL,16,R$/l,2.753,0.092,2.649,2.899,0.225,0.033,2.528,0.075,2.44,2.6366,0.03
77156,2015-09-20,2015-09-26,NORTE,TOCANTINS,ÓLEO DIESEL,20,R$/l,2.857,0.085,2.7,3.024,0.29,0.03,2.567,0.061,2.4785,2.6356,0.024
77157,2015-09-20,2015-09-26,NORTE,ACRE,ÓLEO DIESEL S10,24,R$/l,3.4130000000000003,0.103,3.29,3.7,0.48,0.03,2.933,0.072,2.8464,3.0177,0.025
